county_fips,dem_share_2016,dem_share_2020,dem_share_avg_2016_2020
02026,0.4259025498611462,0.4650545862667075,0.4454785680639268
02027,0.4772203736882519,0.5283595113438045,0.5027899425160283
02028,0.4668698387731026,0.5041042974408498,0.4854870681069762
02029,0.24869791666666666,0.2856732701693942,0.26718559341803044
02030,0.22671660424469414,0.2686901609289061,0.2477033825868001
02031,0.38159198502697345,0.41947035309793473,0.4005311690624541
02032,0.4177880897138438,0.44122829096400706,0.4295081903389254
02033,0.686337543053961,0.7112516518784218,0.6987945974661913
02034,0.5162079510703363,0.5591888220454104,0.5376983865578734
02035,0.477336389101095,0.5123721881390593,0.49485428862007713
02036,0.3764853907451419,0.4260381593714927,0.4012617750583173
02037,0.5554026152787337,0.5205368035786905,0.5379697094287121
02038,0.7069982055883107,0.6483093743672809,0.6776537899777958
02039,0.6910050582801848,0.6486682369994564,0.6698366476398205
02040,0.6293405114401077,0.537569573283859,0.5834550423619833
02099,0.8726114649681529,0.8634259259259259,0.8680186954470395
04001,0.6746041148363148,,0.6746041148363148
04003,0.3831627947828378,,0.3831627947828378
04005,0.6055464194946928,,0.6055464194946928
04007,0.3305640783573283,,0.3305640783573283
04009,0.29145329330743425,,0.29145329330743425
04011,0.36595174262734587,,0.36595174262734587
04012,0.2823592685550376,,0.2823592685550376
04013,0.4846738671748946,,0.4846738671748946
04015,0.23046859527047547,,0.23046859527047547
04017,0.4444054433524139,,0.4444054433524139
04019,0.5729847050032008,,0.5729847050032008
04021,0.3967492606307627,,0.3967492606307627
04023,0.7499839609931354,,0.7499839609931354
04025,0.3328656939768051,,0.3328656939768051
04027,0.49437412095639943,,0.49437412095639943
05001,0.3363399826539462,,0.3363399826539462
05003,0.310870126516912,,0.310870126516912
05005,0.22115537637260624,,0.22115537637260624
05007,0.31510193978126827,,0.31510193978126827
05009,0.19299518501418111,,0.19299518501418111
05011,0.3783395575983913,,0.3783395575983913
05013,0.2911161731207289,,0.2911161731207289
05015,0.3299763033175355,,0.3299763033175355
05017,0.5779636005902608,,0.5779636005902608
05019,0.4511465603190429,,0.4511465603190429
05021,0.24076305220883534,,0.24076305220883534
05023,0.1817631282982957,,0.1817631282982957
05025,0.22700156985871273,,0.22700156985871273
05027,0.3652861796184272,,0.3652861796184272
05029,0.35389740173217854,,0.35389740173217854
05031,0.31522584504935686,,0.31522584504935686
05033,0.2119580617738736,,0.2119580617738736
05035,0.5470274489397684,,0.5470274489397684
05037,0.3036609448579675,,0.3036609448579675
05039,0.4356768885564697,,0.4356768885564697
05041,0.5372558476006752,,0.5372558476006752
05043,0.37344070740565294,,0.37344070740565294
05045,0.33266628766344514,,0.33266628766344514
05047,0.21449727201870616,,0.21449727201870616
05049,0.2351256059938299,,0.2351256059938299
05051,0.3206156570654722,,0.3206156570654722
05053,0.19343477035784729,,0.19343477035784729
05055,0.22268145892248567,,0.22268145892248567
05057,0.3506934198878725,,0.3506934198878725
05059,0.2781556399611342,,0.2781556399611342
05061,0.2996894409937888,,0.2996894409937888
05063,0.22477958960755248,,0.22477958960755248
05065,0.21590688651794374,,0.21590688651794374
05067,0.32639175257731956,,0.32639175257731956
05069,0.630325313723923,,0.630325313723923
05071,0.2849260389762855,,0.2849260389762855
05073,0.36989247311827955,,0.36989247311827955
05075,0.2370940491834053,,0.2370940491834053
05077,0.585357624831309,,0.585357624831309
05079,0.3377394119233882,,0.3377394119233882
05081,0.27928828468612554,,0.27928828468612554
05083,0.2298619488004289,,0.2298619488004289
05085,0.22106002653969245,,0.22106002653969245
05087,0.24370779619398403,,0.24370779619398403
05089,0.2118168389955687,,0.2118168389955687
05091,0.27449091025888095,,0.27449091025888095
05093,0.4453695703401147,,0.4453695703401147
05095,0.46840414137807923,,0.46840414137807923
05097,0.22058389855499852,,0.22058389855499852
05099,0.36648717136522013,,0.36648717136522013
05101,0.19557918298824847,,0.19557918298824847
05103,0.4467535153019024,,0.4467535153019024
05105,0.2585654424451565,,0.2585654424451565
05107,0.6379514505624629,,0.6379514505624629
05109,0.17861799217731422,,0.17861799217731422
05111,0.25467353020861555,,0.25467353020861555
05113,0.15478927203065135,,0.15478927203065135
05115,0.23522770041400076,,0.23522770041400076
05117,0.24525459475745706,,0.24525459475745706
05119,0.5938699604192772,,0.5938699604192772
05121,0.24014155712841254,,0.24014155712841254
05123,0.557846664821478,,0.557846664821478
05125,0.2698752010423665,,0.2698752010423665
05127,0.18061806180618062,,0.18061806180618062
05129,0.1690101237345332,,0.1690101237345332
05131,0.2969078137446593,,0.2969078137446593
05133,0.24672940096396603,,0.24672940096396603
05135,0.21398459078354412,,0.21398459078354412
05137,0.2262979683972912,,0.2262979683972912
05139,0.3589602109006192,,0.3589602109006192
05141,0.22348867407300535,,0.22348867407300535
05143,0.44581919243205687,,0.44581919243205687
05145,0.19697489236865165,,0.19697489236865165
05147,0.45354969574036513,,0.45354969574036513
05149,0.24310118265440211,,0.24310118265440211
06001,0.8429475214649194,0.8192111601553381,0.8310793408101287
06003,0.6061705989110708,0.6611111111111111,0.633640855011091
06005,0.3641215355691673,0.3750575029901555,0.36958951927966144
06007,0.4793740125243625,0.508552180402598,0.49396309646348024
06009,0.37026334187835,0.37818099683782563,0.37422216935808783
06011,0.42836445589182226,0.4153629135675814,0.4218636847297018
06013,0.733583308634487,0.731447503175158,0.7325154059048224
06015,0.40433925049309666,0.4199138085832286,0.41212652953816264
06017,0.4250271450420894,0.4549749248627257,0.44000103495240755
06019,0.5325784694223595,0.539946683674183,0.5362625765482713
06021,0.34621032418389247,0.36127690359920417,0.3537436138915483
06023,0.6437476974385822,0.6728185397817789,0.6582831186101805
06025,0.719997355138745,0.6245475011256191,0.672272428132182
06027,0.4261785762528705,0.5007564296520424,0.4634675029524564
06029,0.4323288343343278,0.4477622964579486,0.4400455653961382
06031,0.4294228949858089,0.4371887493862664,0.43330582218603764
06033,0.5202987101154107,0.5323902508551881,0.5263444804852995
06035,0.22698509899979588,0.23782819270966096,0.23240664585472842
06037,0.7619921047757542,0.7255831056567208,0.7437876052162375
06039,0.4216560194126678,0.44090891790050624,0.43128246865658704
06041,0.8331442848602829,0.839032047089601,0.836088165974942
06043,0.37582761526423497,0.4072524407252441,0.3915400279947395
06045,0.6697303363970031,0.684487145948774,0.6771087411728886
06047,0.5650495139456709,0.5542720731320994,0.5596607935388851
06049,0.2454520011195074,0.2700164357830477,0.25773421845127753
06051,0.5677723177723177,0.6149249157217285,0.5913486167470231
06053,0.7185501238072962,0.7110862890946759,0.714818206450986
06055,0.6924394983218513,0.7066942817017292,0.6995668900117902
06057,0.5271965680521268,0.5758655643194273,0.5515310661857771
06059,0.5460174432396481,0.5461289346510952,0.5460731889453716
06061,0.4358749340338103,0.46595046150760605,0.4509126977707082
06063,0.38957089762360625,0.41441032164274033,0.4019906096331733
06065,0.5286107126791882,0.5405101259969473,0.5345604193380677
06067,0.6320578040061108,0.6295341560353778,0.6307959800207443
06069,0.6149199489244671,0.6247076334254731,0.6198137911749702
06071,0.5568502449871175,0.5544947428343445,0.555672493910731
06073,0.6062071705397604,0.6164906208299888,0.6113488956848746
06075,0.901539297545275,0.8701783129646803,0.8858588052549776
06077,0.5766162048938398,0.5709320247311638,0.5737741148125017
06079,0.5443859464107536,0.56701295699408,0.5556994517024167
06081,0.8041688781012201,0.7940939304783698,0.799131404289795
06083,0.6552746977193638,0.6640963929299588,0.6596855453246613
06085,0.7794001614598407,0.7422322686495816,0.7608162150547111
06087,0.80934172848318,0.8092050742653152,0.8092734013742475
06089,0.3010434806085395,0.330436506625252,0.31573999361689575
06091,0.3644633110976349,0.38995726495726496,0.37721028802744994
06093,0.38944818304172274,0.4192195079316523,0.4043338454866875
06095,0.6634690173710137,0.6550996541342158,0.6592843357526148
06097,0.757329720594969,0.7638130675458334,0.7605713940704012
06099,0.5098444495788087,0.5040383644623927,0.5069414070206006
06101,0.4184052220657878,0.41605577116573234,0.41723049661576006
06103,0.30529525175985295,0.317660059888778,0.31147765582431547
06105,0.4405093513728611,0.4720980294750787,0.4563036904239699
06107,0.4494068981149182,0.4600721026697475,0.45473950039233285
06109,0.3853594660809327,0.40374827249132034,0.3945538692861265
06111,0.5950019129237126,0.6078119899902078,0.6014069514569602
06113,0.7252785100210621,0.7123827589840869,0.7188306345025746
06115,0.3752371916508539,0.38850065730298206,0.381868924476918
08001,0.5466372282608696,0.5838448788170139,0.5652410535389417
08003,0.511467522052927,0.49643423137876386,0.5039508767158454
08005,0.5773313882529664,0.6265421054175344,0.6019367468352503
08007,0.3696037847427558,0.4187296964265711,0.39416674058466344
08009,0.13899803536345776,0.14514652014652016,0.14207227775498896
08011,0.33183352080989875,0.3275167785234899,0.3296751496666943
08013,0.7617222126287918,0.7891710898358053,0.7754466512322986
08014,0.5786556396269575,0.6408577977607335,0.6097567186938455
08015,0.4755326393618056,0.5350470781646989,0.5052898587632523
08017,0.12488174077578051,0.11654804270462633,0.12071489174020342
08019,0.5145173453996983,0.5668449197860963,0.5406811325928973
08021,0.48059701492537316,0.4614840989399293,0.47104055693265123
08023,0.6567425569176882,0.6388888888888888,0.6478157229032886
08025,0.2390691114245416,0.25585480093676816,0.24746195618065486
08027,0.2788663400979706,0.3100948131622978,0.2944805766301342
08029,0.2596239359674755,0.31036482496836776,0.28499438046792164
08031,0.7959582217217103,0.8139362086300469,0.8049472151758785
08033,0.20404721753794267,0.23846153846153847,0.22125437799974057
08035,0.400963616188752,0.46322419585433977,0.43209390602154585
08037,0.6106370999177098,0.6526685393258427,0.6316528196217762
08039,0.21120021564795471,0.24247988335043474,0.22684004949919473
08041,0.3760296339620802,0.44395494134644115,0.40999228765426066
08043,0.25941525050198344,0.2961102627983605,0.27776275665017197
08045,0.4618694422816867,0.5117768046709129,0.4868231234762998
08047,0.510625,0.5480769230769231,0.5293509615384615
08049,0.4276617422312787,0.49098300844365683,0.4593223753374678
08051,0.6092431982891766,0.6562988865372228,0.6327710424131997
08053,0.3675373134328358,0.4194078947368421,0.393472604084839
08055,0.464448236632537,0.4851600841318065,0.47480416038217177
08057,0.21375,0.2044392523364486,0.2090946261682243
08059,0.5377969112201584,0.5953878406708596,0.5665923759455089
08061,0.1111111111111111,0.10974244120940649,0.1104267761602588
08063,0.153011704253497,0.17393589069889648,0.16347379747619672
08065,0.5599445599445599,0.6060526315789474,0.5829985957617536
08067,0.5522552646556631,0.5907823236824703,0.5715187941690667
08069,0.5274239137207366,0.5795716169827535,0.553497765351745
08071,0.4166666666666667,0.44942809407531165,0.43304738037098917
08073,0.17774880486744893,0.18042226487523993,0.17908553487134443
08075,0.20267163035147268,0.21523532265890344,0.20895347650518806
08077,0.3038680986742742,0.35662105620264617,0.3302445774384602
08079,0.4079173838209983,0.4260752688172043,0.41699632631910133
08081,0.1414468360576145,0.17503273679615888,0.15823978642688669
08083,0.33595467613732455,0.38541804253070927,0.36068635933401694
08085,0.2753929866989117,0.3143067424459255,0.2948498645724186
08087,0.2789483002832861,0.28777192070680824,0.28336011049504717
08089,0.37390420531063395,0.3851084285866895,0.3795063169486617
08091,0.556758530183727,0.599949264332826,0.5783538972582765
08093,0.35799497697781496,0.41222465108458045,0.3851098140311977
08095,0.19577907498877414,0.1988543371522095,0.19731670607049182
08097,0.7419811798037034,0.7637862180304189,0.7528836989170611
08099,0.2514309942760229,0.2667398463227223,0.2590854202993726
08101,0.497296922650402,0.50883474379243,0.503065833221416
08103,0.13511000929656028,0.1548868028713418,0.14499840608395104
08105,0.39343295320487615,0.40536149471974003,0.3993972239623081
08107,0.5923616523772408,0.6410613679045254,0.6167115101408831
08109,0.5526521060842434,0.5714285714285714,0.5620403387564075
08111,0.5520833333333334,0.6286764705882353,0.5903799019607843
08113,0.7422654690618763,0.775494071146245,0.7588797701040606
08115,0.20826833073322934,0.21167369901547117,0.20997101487435027
08117,0.6520433922357918,0.7035592937113574,0.6778013429735745
08119,0.2699280791129757,0.31951086627519826,0.294719472694087
08121,0.11406551059730251,0.12449392712550607,0.11927971886140429
08123,0.3776812535520013,0.40726241484541165,0.39247183419870646
08125,0.15865384615384615,0.16046606704824204,0.1595599566010441
09001,0.6037001552252995,0.6384912544264406,0.6210957048258701
09003,0.6186769126245574,0.6405359952259535,0.6296064539252555
09005,0.4284898627539698,0.4742967900534203,0.451393326403695
09007,0.5385282104863222,0.5829786797657748,0.5607534451260485
09009,0.5638421859446,0.5881611449543419,0.576001665449471
09011,0.5353287030669784,0.5818231077330873,0.5585759054000329
09013,0.5296561210453921,0.5589512463760777,0.5443036837107349
09015,0.45840257472811796,0.47819936612530667,0.4683009704267123
10001,0.47412641096357794,0.5207045265950608,0.4974154687793194
10003,0.655757434270902,0.6881982229938108,0.6719778286323564
10005,0.3858294750058856,0.44313277878541496,0.4144811268956503
11001,0.9569518834185409,0.9446695384761944,0.9508107109473676
12001,0.6181616579972932,0.6376638516875658,0.6279127548424295
12003,0.1702402063517653,0.14604244336105535,0.1581413248564103
12005,0.2595159005131502,0.2792903795618846,0.2694031400375174
12007,0.24702204950578693,0.23417815325329777,0.24060010137954235
12009,0.39690972947696224,0.41676673250437674,0.4068382309906695
12011,0.6795280686651004,0.6498396804742055,0.6646838745696529
12013,0.21048168249660787,0.18648773715872283,0.19848470982766536
12015,0.3570780350832239,0.3659493057238824,0.36151367040355314
12017,0.2950223315424947,0.2930639089611008,0.29404312025179774
12019,0.27068151967699566,0.31203531030888376,0.2913584149929397
12021,0.3668592500060057,0.3757594241205203,0.371309337063263
12023,0.27176516857949873,0.27218320610687025,0.27197418734318446
12027,0.3580831518136187,0.3387686923321667,0.3484259220728927
12029,0.1790750141003948,0.16802067946824226,0.17354784678431853
12031,0.4928505711876102,0.5193227476671642,0.5060866594273872
12033,0.3928446902624616,0.4231964821632071,0.4080205862128343
12035,0.39419428735056194,0.39549744396382225,0.3948458656571921
12037,0.2971545408076333,0.31199411331861665,0.304574327063125
12039,0.6906382196064006,0.6839275129138792,0.6872828662601399
12041,0.17784825567211515,0.1771756122980719,0.17751193398509352
12043,0.29786735411295995,0.26804722275982196,0.28295728843639095
12045,0.2440062420201447,0.24512225240800198,0.24456424721407333
12047,0.3560875257153544,0.33973693319487713,0.3479122294551158
12049,0.29075903125422814,0.2729216152019002,0.2818403232280642
12051,0.4269195189639223,0.38402804830541487,0.40547378363466857
12053,0.3503002258579849,0.34762023885630633,0.3489602323571456
12055,0.33564783605231224,0.32691899403601554,0.3312834150441639
12057,0.5356893066047748,0.5347907327019673,0.5352400196533711
12059,0.10232725527831094,0.10262105730786317,0.10247415629308705
12061,0.37396186086038397,0.3912899623640349,0.38262591161220944
12063,0.3097220877311901,0.30403522962164103,0.30687865867641556
12065,0.47396600187391247,0.46525787965616044,0.46961194076503643
12067,0.15569582206191765,0.14018691588785046,0.14794136897488405
12069,0.3807763625125738,0.39885080529603945,0.38981358390430665
12071,0.39470515927813715,0.4033718556716853,0.3990385074749112
12073,0.6310825353522198,0.6430825619680686,0.6370825486601441
12075,0.2702373384191566,0.2703232552060643,0.27028029681261045
12077,0.20381966186599876,0.196045197740113,0.19993242980305587
12079,0.4209144084994628,0.4019092566770353,0.4114118325882491
12081,0.4113000092395824,0.4190785162186909,0.41518926272913664
12083,0.3652177496261935,0.36933354384164513,0.3672756467339193
12085,0.36197819856335967,0.3762250028043769,0.36910160068386827
12086,0.6514107989918019,0.5369476065376029,0.5941792027647024
12087,0.4641223241590214,0.45993609955017445,0.4620292118545979
12089,0.240810900631439,0.2677447101324617,0.25427780538195033
12091,0.24855497371254168,0.30029987899619454,0.2744274263543681
12093,0.29733383402177993,0.27679697351828497,0.2870654037700324
12095,0.6282378930128926,0.6168123020805356,0.622525097546714
12097,0.6294831281903962,0.5697312870000059,0.599607207595201
12099,0.5790256152687092,0.5643389219857787,0.571682268627244
12101,0.3881365638576835,0.39864543646675193,0.39339100016221773
12103,0.49418484167967147,0.5011207259341941,0.4976527838069328
12105,0.42724193507310915,0.42707318150367307,0.4271575582883911
12107,0.3131670389674857,0.29208401542687495,0.30262552719718033
12109,0.3270452182754984,0.36528295842010117,0.34616408834779977
12111,0.48757745862797985,0.49212133264704505,0.48984939563751245
12113,0.2203262413040106,0.262978942255493,0.2416525917797518
12115,0.4402450654047538,0.44737038140643626,0.44380772340559504
12117,0.4918066280640982,0.5141347485539378,0.502970688309018
12119,0.30036620316314616,0.3185707150767627,0.30946845911995446
12121,0.2171935784340584,0.21464465183058148,0.21591911513231993
12123,0.23695221316890552,0.22875621890547262,0.2328542160371891
12125,0.1816553206735937,0.17022308438409312,0.1759392025288434
12127,0.4327325087862657,0.4289642439453869,0.4308483763658263
12129,0.29259757738896364,0.2936076817558299,0.29310262957239674
12131,0.21071341014954645,0.2388356243502368,0.22477451724989161
12133,0.2076873681313641,0.19201505358749898,0.19985121085943153
13001,0.20698614318706698,,0.20698614318706698
13003,0.27067961165048543,,0.27067961165048543
13005,0.15307150050352467,,0.15307150050352467
13007,0.45614035087719296,,0.45614035087719296
13009,0.5087125805833919,,0.5087125805833919
13011,0.10032267527134058,,0.10032267527134058
13013,0.2376480785900029,,0.2376480785900029
13015,0.21540802140440155,,0.21540802140440155
13017,0.35976027397260274,,0.35976027397260274
13019,0.16184881743700727,,0.16184881743700727
13021,0.6047509452572744,,0.6047509452572744
13023,0.22842323651452281,,0.22842323651452281
13025,0.10006466214031684,,0.10006466214031684
13027,0.40584363461229733,,0.40584363461229733
13029,0.27600907653166473,,0.27600907653166473
13031,0.3802036291977995,,0.3802036291977995
13033,0.5130123617436565,,0.5130123617436565
13035,0.27641926101475817,,0.27641926101475817
13037,0.5868591338974615,,0.5868591338974615
13039,0.32510964912280704,,0.32510964912280704
13043,0.2780487804878049,,0.2780487804878049
13045,0.2933188995834608,,0.2933188995834608
13047,0.18602565602214685,,0.18602565602214685
13049,0.2538558786346397,,0.2538558786346397
13051,0.5768767711941322,,0.5768767711941322
13053,0.441635687732342,,0.441635687732342
13055,0.19975232198142415,,0.19975232198142415
13057,0.23829807329051755,,0.23829807329051755
13059,0.6995037807183365,,0.6995037807183365
13061,0.5518606492478226,,0.5518606492478226
13063,0.8608375061905024,,0.8608375061905024
13065,0.2842934106920845,,0.2842934106920845
13067,0.5115147604246197,,0.5115147604246197
13069,0.2992252594649905,,0.2992252594649905
13071,0.25918718658783024,,0.25918718658783024
13073,0.30476666881817593,,0.30476666881817593
13075,0.2956653735874515,,0.2956653735874515
13077,0.28051627309019556,,0.28051627309019556
13079,0.28105221518987344,,0.28105221518987344
13081,0.38410506363390196,,0.38410506363390196
13083,0.16040558510638298,,0.16040558510638298
13085,0.12759957701797672,,0.12759957701797672
13087,0.40654574132492116,,0.40654574132492116
13089,0.8300477483010719,,0.8300477483010719
13091,0.26807580174927115,,0.26807580174927115
13093,0.48966780015694483,,0.48966780015694483
13095,0.694958709715887,,0.694958709715887
13097,0.5554261760596181,,0.5554261760596181
13099,0.45932203389830506,,0.45932203389830506
13101,0.13413585554600171,,0.13413585554600171
13103,0.21353456241474897,,0.21353456241474897
13105,0.32422423700676795,,0.32422423700676795
13107,0.3133848133848134,,0.3133848133848134
13109,0.31975099037917376,,0.31975099037917376
13111,0.16642146257031587,,0.16642146257031587
13113,0.39916340944935885,,0.39916340944935885
13115,0.27526823550626633,,0.27526823550626633
13117,0.2514333479793812,,0.2514333479793812
13119,0.14981318548873088,,0.14981318548873088
13121,0.7160719709570575,,0.7160719709570575
13123,0.15793280823018807,,0.15793280823018807
13125,0.10050983248361253,,0.10050983248361253
13127,0.35374170096434043,,0.35374170096434043
13129,0.1731439146527324,,0.1731439146527324
13131,0.3323406132803883,,0.3323406132803883
13133,0.3681666474853263,,0.3681666474853263
13135,0.5305995363125994,,0.5305995363125994
13137,0.1584253174248708,,0.1584253174248708
13139,0.23824599119461665,,0.23824599119461665
13141,0.7621331828442438,,0.7621331828442438
13143,0.1333634719710669,,0.1333634719710669
13145,0.2550243415303957,,0.2550243415303957
13147,0.26187822915611386,,0.26187822915611386
13149,0.18064672988086555,,0.18064672988086555
13151,0.5226193086311481,,0.5226193086311481
13153,0.3889588327613266,,0.3889588327613266
13155,0.24701968394787913,,0.24701968394787913
13157,0.17092293054234062,,0.17092293054234062
13159,0.26151761517615174,,0.26151761517615174
13161,0.18001998001998,,0.18001998001998
13163,0.555055200464846,,0.555055200464846
13165,0.37210072895957585,,0.37210072895957585
13167,0.31080711354309165,,0.31080711354309165
13169,0.3229251589760313,,0.3229251589760313
13171,0.3042895442359249,,0.3042895442359249
13173,0.28888888888888886,,0.28888888888888886
13175,0.35234566612743307,,0.35234566612743307
13177,0.22944412275622467,,0.22944412275622467
13179,0.6090503505417464,,0.6090503505417464
13181,0.31572420634920634,,0.31572420634920634
13183,0.34119417962870047,,0.34119417962870047
13185,0.4104743998474073,,0.4104743998474073
13187,0.18751583748627418,,0.18751583748627418
13189,0.40510349359325376,,0.40510349359325376
13191,0.39775474956822104,,0.39775474956822104
13193,0.6372202591283863,,0.6372202591283863
13195,0.20858420781008086,,0.20858420781008086
13197,0.3870453095086152,,0.3870453095086152
13199,0.42144914690892976,,0.42144914690892976
13201,0.24781225139220367,,0.24781225139220367
13205,0.44943386515697376,,0.44943386515697376
13207,0.2879142143029912,,0.2879142143029912
13209,0.24083025305658232,,0.24083025305658232
13211,0.2887659943613099,,0.2887659943613099
13213,0.14825796886582654,,0.14825796886582654
13215,0.5963308243673964,,0.5963308243673964
13217,0.5120169871196565,,0.5120169871196565
13219,0.29364411238556243,,0.29364411238556243
13221,0.28361214374225524,,0.28361214374225524
13223,0.2875396812736293,,0.2875396812736293
13225,0.48511366879102064,,0.48511366879102064
13227,0.14519442406456345,,0.14519442406456345
13229,0.1253296321998612,,0.1253296321998612
13231,0.14557407842216483,,0.14557407842216483
13233,0.20654131546718535,,0.20654131546718535
13235,0.31177633436882235,,0.31177633436882235
13237,0.29649537733820686,,0.29649537733820686
13239,0.444980694980695,,0.444980694980695
13241,0.18678049411460354,,0.18678049411460354
13243,0.5569884977344022,,0.5569884977344022
13245,0.6661753667690208,,0.6661753667690208
13247,0.6330819698908339,,0.6330819698908339
13249,0.21409503470368393,,0.21409503470368393
13251,0.4103479036574487,,0.4103479036574487
13253,0.3364459535936616,,0.3364459535936616
13255,0.37423509178898534,,0.37423509178898534
