index,county_fips,emp_total,exposure_weighted,dem_share_avg_2016_2020
105,04017,69931.0,0.0007332599316683666,0.4444054433524139
106,04019,1301002.0,0.0016484140893694658,0.5729847050032008
107,04021,202941.0,0.0017608377587845013,0.3967492606307627
108,04023,38525.0,0.00021775436176314693,0.7499839609931354
109,04025,233499.0,0.0017430865857434644,0.3328656939768051
110,04027,159479.0,0.001097276289515903,0.4943741209563994
111,05001,21079.0,0.010009263190911527,0.3363399826539462
112,05003,11098.0,0.005487635792211839,0.310870126516912
113,05005,36787.0,0.001506392614038833,0.2211553763726062
114,05007,496710.0,0.0022979945663556167,0.3151019397812682
115,05009,37070.0,0.0019459891648947276,0.1929951850141811
116,05011,5050.0,0.015169288008491854,0.3783395575983913
117,05013,433.0,0.0,0.2911161731207289
118,05015,25149.0,0.004181954136915846,0.3299763033175355
119,05017,3719.0,0.0,0.5779636005902608
120,05019,17290.0,0.007180163886071474,0.4511465603190429
121,05021,6214.0,0.0003231437899372755,0.2407630522088353
122,05023,15750.0,0.002223730421612962,0.1817631282982957
123,05025,744.0,0.002219642690984459,0.2270015698587127
124,05027,19313.0,0.005887478009886604,0.3652861796184272
125,05029,11037.0,0.0019622999797427004,0.3538974017321785
126,05031,142651.0,0.0034304577461960702,0.3152258450493568
127,05033,50072.0,0.005783641278594828,0.2119580617738736
128,05035,40353.0,0.0007719929676728545,0.5470274489397684
129,05037,9285.0,0.0,0.3036609448579675
130,05039,4054.0,0.01503384329739358,0.4356768885564697
131,05041,6552.0,0.0,0.5372558476006752
132,05043,11957.0,0.007313986559103062,0.3734407074056529
133,05045,121081.0,0.002084028502937347,0.3326662876634451
134,05047,7743.0,0.0016344863659812792,0.2144972720187061
135,05049,3243.0,0.0009427791826969239,0.2351256059938299
136,05051,121312.0,0.002594261064300075,0.3206156570654722
137,05053,7245.0,0.012336795367565311,0.1934347703578472
138,05055,35173.0,0.006514341164781856,0.2226814589224856
139,05057,12631.0,0.0037681685650817064,0.3506934198878725
140,05059,15832.0,0.008980755753495766,0.2781556399611342
141,05061,7107.0,0.0027115458658034724,0.2996894409937888
142,05063,42261.0,0.006883839353207847,0.2247795896075524
143,05065,4789.0,0.0025535591925848994,0.2159068865179437
144,05067,6711.0,0.0011176853354926569,0.3263917525773195
145,05069,49083.0,0.002349986281120025,0.630325313723923
146,05071,13426.0,0.0061997667896889885,0.2849260389762855
147,05073,1164.0,0.002825171924710947,0.3698924731182795
148,05075,6636.0,0.001590617774265299,0.2370940491834053
149,05077,1762.0,0.0,0.585357624831309
150,05079,2364.0,0.001153580318349259,0.3377394119233882
151,05081,3708.0,0.0035626403702990607,0.2792882846861255
152,05083,10705.0,0.0033770396960027035,0.2298619488004289
153,05085,36545.0,0.00250999142973091,0.2210600265396924
154,05087,3650.0,0.0045678059358323685,0.243707796193984
155,05089,8047.0,0.0061753593589037635,0.2118168389955687
156,05091,31512.0,0.00105483944068672,0.2744909102588809
157,05093,40529.0,0.004832569687680785,0.4453695703401147
158,05095,3845.0,0.0,0.4684041413780792
159,05097,1423.0,0.0010610303246203685,0.2205838985549985
160,05099,2144.0,0.00029644457139387637,0.3664871713652201
161,05101,1557.0,0.0038015779882534986,0.1955791829882484
162,05103,21132.0,0.008017983388669613,0.4467535153019024
163,05105,1182.0,0.0,0.2585654424451565
164,05107,10347.0,0.0003693036869826778,0.6379514505624629
165,05109,4618.0,0.008118303561924113,0.1786179921773142
166,05111,10462.0,0.003383795935367441,0.2546735302086155
167,05113,10391.0,0.0013473743196556545,0.1547892720306513
168,05115,70905.0,0.0036166108285015626,0.2352277004140007
169,05117,2076.0,0.0,0.245254594757457
170,05119,839884.0,0.0017413230672668628,0.5938699604192772
171,05121,10815.0,0.0029916122773246128,0.2401415571284125
172,05123,12906.0,0.00020652830574236633,0.557846664821478
173,05125,81460.0,0.001215699432909075,0.2698752010423665
174,05127,2855.0,0.005924212800461054,0.1806180618061806
175,05129,1610.0,0.005271866008508297,0.1690101237345332
176,05131,210228.0,0.007666124101005744,0.2969078137446593
177,05133,8316.0,0.00020119568251613515,0.246729400963966
178,05135,7307.0,1.4377236505814261e-05,0.2139845907835441
179,05137,4393.0,0.002102350045133739,0.2262979683972912
180,05139,48184.0,0.005104963064314682,0.3589602109006192
181,05141,6593.0,3.2957885199063547e-06,0.2234886740730053
182,05143,352644.0,0.002847441095155214,0.4458191924320568
183,05145,63951.0,0.0015396318206613968,0.1969748923686516
184,05147,1997.0,0.0,0.4535496957403651
185,05149,12776.0,0.009171729710437494,0.2431011826544021
186,06001,2824112.0,0.0030901988818596285,0.8310793408101287
187,06003,334.0,0.0,0.633640855011091
188,06005,24340.0,0.0005119491522751133,0.3695895192796614
189,06007,245507.0,0.0012211012275494834,0.4939630964634802
190,06009,21954.0,0.0012535619786280658,0.3742221693580878
191,06011,10454.0,0.0023264291346276112,0.4218636847297018
192,06013,1367622.0,0.0008627938163931059,0.7325154059048224
193,06015,12254.0,0.0001448509979388173,0.4121265295381626
194,06017,182703.0,0.001043662924412572,0.4400010349524075
195,06019,1124076.0,0.0024132888330278073,0.5362625765482713
196,06021,13687.0,0.003572595748596362,0.3537436138915483
197,06023,132576.0,0.0016225523962428267,0.6582831186101805
198,06025,112092.0,0.0009311597038623698,0.672272428132182
199,06027,13817.0,1.1154636276934254e-05,0.4634675029524564
200,06029,796015.0,0.0015158651548147749,0.4400455653961382
201,06031,83848.0,0.002605381268972373,0.4333058221860376
202,06033,31526.0,0.00025502281177864494,0.5263444804852995
203,06035,10105.0,0.00012471942160129348,0.2324066458547284
204,06037,15652800.0,0.0024961180956297045,0.7437876052162375
205,06039,85746.0,0.003944995242575437,0.431282468656587
206,06041,405764.0,0.0005441633814147384,0.836088165974942
207,06043,6662.0,1.892305022179252e-05,0.3915400279947395
208,06045,86588.0,0.0022021371540062486,0.6771087411728886
209,06047,171470.0,0.003990065334566124,0.5596607935388851
210,06049,1922.0,0.0,0.2577342184512775
211,06051,22998.0,5.475705115594802e-06,0.5913486167470231
212,06053,464273.0,0.001324031875436684,0.714818206450986
213,06055,231530.0,0.0011831053608513497,0.6995668900117902
214,06057,101744.0,0.001327522370876369,0.5515310661857771
215,06059,6195315.0,0.003115371733701779,0.5460731889453716
216,06061,632338.0,0.0010143928547901452,0.4509126977707082
217,06063,13563.0,0.007652131593909669,0.4019906096331733
218,06065,2473302.0,0.0027016663631474814,0.5345604193380677
219,06067,2021922.0,0.0012494531122889045,0.6307959800207443
220,06069,36205.0,0.004047533864249957,0.6198137911749702
221,06071,2544954.0,0.0031781623295457848,0.555672493910731
222,06073,5325341.0,0.0022507230721005795,0.6113488956848746
223,06075,2857158.0,0.00023485926653358258,0.8858588052549776
224,06077,787386.0,0.002725566243618754,0.5737741148125017
225,06079,373029.0,0.0014099553140991539,0.5556994517024167
226,06081,1726584.0,0.001486658254739092,0.799131404289795
227,06083,607452.0,0.001901703374676467,0.6596855453246613
228,06085,4502129.0,0.0026006559365264093,0.7608162150547111
229,06087,317893.0,0.001211917902493386,0.8092734013742475
230,06089,196093.0,0.0014751954531883667,0.3157399936168957
231,06091,527.0,0.0,0.3772102880274499
232,06093,24567.0,0.001284771494998962,0.4043338454866875
233,06095,455516.0,0.002641454269283506,0.6592843357526148
234,06097,690337.0,0.002582510488024901,0.7605713940704012
235,06099,566513.0,0.002969279975440526,0.5069414070206006
236,06101,84775.0,0.001789995222847768,0.41723049661576
237,06103,43214.0,0.0050843495573753865,0.3114776558243154
238,06105,3362.0,1.3976473919269942e-06,0.4563036904239699
239,06107,382146.0,0.003391824191592325,0.4547395003923328
240,06109,35344.0,0.0013660898612734714,0.3945538692861265
241,06111,1044750.0,0.0034353428720730805,0.6014069514569602
242,06113,270362.0,0.0022505452290428026,0.7188306345025746
243,06115,31325.0,0.0015510868981403645,0.381868924476918
244,08001,752263.0,0.0021810864024090007,0.5652410535389417
245,08003,16211.0,1.1623208805889073e-05,0.5039508767158454
246,08005,1188437.0,0.0006369654509215439,0.6019367468352503
247,08007,9554.0,0.00015524132226681528,0.3941667405846634
248,08009,649.0,0.0,0.1420722777549889
249,08011,515.0,0.0,0.3296751496666943
250,08013,619564.0,0.002411783079063735,0.7754466512322986
251,08014,166838.0,0.001216970313684126,0.6097567186938455
252,08015,20126.0,0.00022800011727475535,0.5052898587632523
253,08017,1318.0,0.0,0.1207148917402034
254,08019,6227.0,0.0,0.5406811325928973
255,08021,1030.0,0.004186178962452995,0.4710405569326512
256,08023,366.0,0.0,0.6478157229032886
257,08025,123.0,0.0,0.2474619561806548
258,08027,1172.0,0.0,0.2944805766301342
259,08029,18563.0,0.001773395632363244,0.2849943804679216
260,08031,1888786.0,0.0009364082314240257,0.8049472151758785
261,08033,199.0,0.0,0.2212543779997405
262,08035,469967.0,0.0009210409688122883,0.4320939060215458
263,08037,116470.0,8.651287634081095e-05,0.6316528196217762
264,08039,9732.0,0.000434885888562295,0.2268400494991947
265,08041,1016987.0,0.0013807707876231496,0.4099922876542606
266,08043,26156.0,0.0025998470071539074,0.2777627566501719
267,08045,73674.0,0.0002144967568681704,0.4868231234762998
268,08047,15033.0,2.9567687035154638e-05,0.5293509615384615
269,08049,30330.0,0.0005308532403424511,0.4593223753374678
270,08051,22402.0,0.00027265482160710353,0.6327710424131997
271,08053,201.0,0.0,0.393472604084839
272,08055,1989.0,0.0,0.4748041603821717
273,08057,425.0,0.0007669106015909151,0.2090946261682243
274,08059,797246.0,0.0015477908122918387,0.5665923759455089
275,08061,345.0,0.0,0.1104267761602588
276,08063,5294.0,0.0,0.1634737974761967
277,08065,3242.0,0.000905047715643097,0.5829985957617536
278,08067,75408.0,0.0003236059858335751,0.5715187941690667
279,08069,517617.0,0.0024424638018540187,0.553497765351745
280,08071,8692.0,1.99895062459132e-05,0.4330473803709891
281,08073,3236.0,0.0,0.1790855348713444
282,08075,14331.0,0.0007780226969297945,0.208953476505188
283,08077,210519.0,0.0014411159552447199,0.3302445774384602
284,08079,341.0,0.0,0.4169963263191013
285,08081,7125.0,0.0,0.1582397864268866
286,08083,19578.0,0.0015916548329505682,0.3606863593340169
287,08085,40345.0,0.0011070046223900037,0.2948498645724186
288,08087,30826.0,0.004649999493720413,0.2833601104950471
289,08089,9832.0,0.00011818012619056666,0.3795063169486617
290,08091,3775.0,1.1451600765896345e-05,0.5783538972582765
291,08093,5245.0,7.970691717746954e-05,0.3851098140311977
292,08095,1931.0,0.0,0.1973167060704918
293,08097,68182.0,0.00022254124109590738,0.7528836989170611
294,08099,7240.0,0.0,0.2590854202993726
295,08101,180599.0,0.0026219570500616387,0.503065833221416
296,08103,3474.0,0.0,0.144998406083951
297,08105,6975.0,0.0006724836436433335,0.3993972239623081
298,08107,50340.0,8.041650383887086e-05,0.6167115101408831
299,08109,1745.0,0.0,0.5620403387564075
300,08111,387.0,0.0,0.5903799019607843
301,08113,19557.0,5.59208907605841e-05,0.7588797701040606
302,08115,346.0,0.0,0.2099710148743502
303,08117,82285.0,3.3294832409303064e-05,0.6778013429735745
304,08119,17382.0,0.00011783346579567924,0.294719472694087
305,08121,842.0,0.0,0.1192797188614042
306,08123,364224.0,0.005303614990890515,0.3924718341987064
307,08125,6242.0,4.276414137013447e-05,0.1595599566010441
308,09001,1696187.0,0.0023824234068823987,0.6210957048258701
309,09003,1853060.0,0.00355478693164405,0.6296064539252555
310,09005,200614.0,0.0071283521986192,0.451393326403695
311,09007,221078.0,0.004563010477234638,0.5607534451260485
312,09009,1358639.0,0.0028833397044199884,0.576001665449471
313,09011,374625.0,0.0016354645515308207,0.5585759054000329
314,09013,101642.0,0.0031046240653807198,0.5443036837107349
315,09015,100827.0,0.006938303842340054,0.4683009704267123
316,10001,194012.0,0.0011663791040284806,0.4974154687793194
317,10003,1113200.0,0.0014420141612656195,0.6719778286323564
318,10005,288366.0,0.0025747306806631117,0.4144811268956503
319,11001,2165609.0,4.293018066641488e-05,0.9508107109473676
320,12001,400072.0,0.000641462794616408,0.6279127548424295
321,12003,14464.0,0.0,0.1581413248564103
322,12005,226198.0,0.000888834701331718,0.2694031400375174
323,12007,12475.0,0.00024969221159224696,0.2406001013795423
324,12009,752835.0,0.002113423705498133,0.4068382309906695
325,12011,2939812.0,0.0011111620114332699,0.6646838745696529
326,12013,3307.0,0.00020040477115456582,0.1984847098276653
327,12015,152816.0,0.00016807961081516856,0.3615136704035531
328,12017,115151.0,0.00031763912218768465,0.2940431202517977
329,12019,165515.0,0.0007787138069148497,0.2913584149929397
330,12021,553272.0,0.0006030010059195714,0.371309337063263
331,12023,67538.0,0.00135471630530906,0.2719741873431844
332,12027,16917.0,0.0010365150562263114,0.3484259220728927
333,12029,4372.0,0.01900988625990321,0.1735478467843185
334,12031,1890003.0,0.0012149097368933993,0.5060866594273872
335,12033,448201.0,0.0008922263533407504,0.4080205862128343
336,12035,71177.0,0.00022884196446225482,0.3948458656571921
337,12037,6477.0,0.0,0.304574327063125
338,12039,17028.0,0.001971173427071538,0.6872828662601399
339,12041,4377.0,6.950145578350385e-05,0.1775119339850935
340,12043,1493.0,0.0,0.2829572884363909
341,12045,6055.0,0.0,0.2445642472140733
342,12047,3077.0,3.17780636018335e-05,0.3479122294551158
343,12049,13088.0,0.0007613159618021069,0.2818403232280642
344,12051,20268.0,0.0006598166310641713,0.4054737836346685
345,12053,139205.0,0.0016770701711168504,0.3489602323571456
346,12055,76891.0,0.0010453857870516938,0.3312834150441639
347,12057,2557828.0,0.0012399269405848846,0.5352400196533711
348,12059,4510.0,0.000939459585894308,0.102474156293087
349,12061,183188.0,0.0004966277685476513,0.3826259116122094
350,12063,30501.0,0.003994212935347192,0.3068786586764155
351,12065,3690.0,4.858139650999361e-05,0.4696119407650364
352,12067,978.0,0.0,0.147941368974884
353,12069,350784.0,0.0014750875477428126,0.3898135839043066
354,12071,937633.0,0.0008550274976441855,0.3990385074749112
355,12073,388173.0,0.00026369859606874475,0.6370825486601441
356,12075,19317.0,0.0010177017419004412,0.2702802968126104
357,12077,1659.0,0.019369689778813527,0.1999324298030558
358,12079,7247.0,0.0018499340633038517,0.4114118325882491
359,12081,435735.0,0.0019457075918925548,0.4151892627291366
360,12083,330264.0,0.0030855655045368222,0.3672756467339193
361,12085,244168.0,0.0009046044794350016,0.3691016006838682
362,12086,4027673.0,0.0011556838093939163,0.5941792027647024
363,12087,127003.0,0.0002471076678627629,0.4620292118545979
364,12089,70393.0,0.0007804063426909435,0.2542778053819503
365,12091,246352.0,0.0007666194178024343,0.2744274263543681
366,12093,22543.0,0.0002937755997710495,0.2870654037700324
367,12095,3151407.0,0.0011144304804781649,0.622525097546714
368,12097,346080.0,0.0005101337058261168,0.599607207595201
369,12099,2210246.0,0.0007006092578895102,0.571682268627244
370,12101,424946.0,0.0010289173693152343,0.3933910001622177
371,12103,1612765.0,0.0023746402413891646,0.4976527838069328
372,12105,791832.0,0.0023543539352965616,0.4271575582883911
373,12107,40632.0,0.002359098667074829,0.3026255271971803
374,12109,257417.0,0.0006323315073674594,0.3461640883477997
375,12111,255831.0,0.001589693912920887,0.4898493956375124
376,12113,112506.0,0.00040892786624734866,0.2416525917797518
377,12115,586987.0,0.002050490544828059,0.443807723405595
378,12117,742990.0,0.001148436758060809,0.502970688309018
379,12119,94173.0,0.0018466162770292844,0.3094684591199544
380,12121,23838.0,0.0013702099271930663,0.2159191151323199
381,12123,11020.0,0.008035093726171335,0.2328542160371891
382,12125,2541.0,0.0003420564141950822,0.1759392025288434
383,12127,624966.0,0.0017910099560424,0.4308483763658263
384,12129,10272.0,0.0,0.2931026295723967
385,12131,85349.0,0.0002104496793046413,0.2247745172498916
386,12133,10504.0,0.00023060851399199744,0.1998512108594315
387,13001,14501.0,0.0031301928566596637,0.2069861431870669
388,13003,1407.0,0.012104654376042715,0.2706796116504854
389,13005,4672.0,0.003621121075818517,0.1530715005035246
390,13007,27.0,0.0,0.4561403508771929
391,13009,34512.0,3.50328280074675e-05,0.5087125805833919
392,13011,9175.0,0.0007305842221212942,0.1003226752713405
393,13013,55412.0,0.0042607725152872585,0.2376480785900029
394,13015,112011.0,0.004911031114622873,0.2154080214044015
395,13017,8458.0,0.009116508927553628,0.3597602739726027
396,13019,5671.0,0.0030386355879759848,0.1618488174370072
397,13021,291546.0,0.0015273991754668982,0.6047509452572744
398,13023,4060.0,0.0003532322229002491,0.2284232365145228
399,13025,3096.0,0.0024424292204778637,0.1000646621403168
400,13027,3487.0,0.0,0.4058436346122973
401,13029,21225.0,0.00023730206313055628,0.2760090765316647
402,13031,58512.0,0.0018841354635159226,0.3802036291977995
403,13033,20179.0,3.3112188990340695e-05,0.5130123617436565
404,13035,12862.0,0.002889952041133299,0.2764192610147581
405,13037,650.0,0.0,0.5868591338974615
406,13039,30754.0,2.5988179139909323e-05,0.325109649122807
407,13043,5351.0,0.0013602206628464735,0.2780487804878049
408,13045,122248.0,0.01136248233773448,0.2933188995834608
409,13047,37548.0,0.002086743125350622,0.1860256560221468
410,13049,2481.0,0.0006305915466527477,0.2538558786346397
411,13051,569527.0,0.001852316001110237,0.5768767711941322
412,13053,4416.0,0.0,0.441635687732342
413,13055,8134.0,0.0023910120456116335,0.1997523219814241
414,13057,222382.0,0.00353441935819878,0.2382980732905175
415,13059,161963.0,0.0012547054234062225,0.6995037807183365
416,13061,281.0,0.0,0.5518606492478226
417,13063,268855.0,0.0011392630806599396,0.8608375061905024
418,13065,2323.0,0.014996475976255582,0.2842934106920845
419,13067,1397847.0,0.0012249717277059496,0.5115147604246197
420,13069,38835.0,0.003770152007009699,0.2992252594649905
421,13071,33701.0,0.006123302738569227,0.2591871865878302
422,13073,116842.0,0.001372270751840187,0.3047666688181759
423,13075,7740.0,0.008699141016809553,0.2956653735874515
424,13077,127508.0,0.0030860292410249957,0.2805162730901955
425,13079,1172.0,0.0005979219814024733,0.2810522151898734
426,13081,17839.0,0.0035444599914907777,0.3841050636339019
427,13083,6358.0,0.0006816274979859903,0.1604055851063829
428,13085,28800.0,0.0011783467597128049,0.1275995770179767
429,13087,17530.0,0.003387623588873649,0.4065457413249211
430,13089,1118605.0,0.0011009703962221032,0.8300477483010719
431,13091,8678.0,0.004106183360324081,0.2680758017492711
432,13093,3414.0,0.0,0.4896678001569448
433,13095,122414.0,0.0011980933811506923,0.694958709715887
434,13097,145250.0,0.0037977998372270734,0.5554261760596181
435,13099,5556.0,0.0,0.459322033898305
436,13101,143.0,0.0024312317439711996,0.1341358555460017
437,13103,22041.0,0.0010071502184274598,0.2135345624147489
438,13105,12731.0,0.02643694713972725,0.3242242370067679
439,13107,12001.0,0.014275869083308164,0.3133848133848134
440,13109,6654.0,0.005085701479790001,0.3197509903791737
441,13111,16305.0,0.00039021385209061447,0.1664214625703158
442,13113,160979.0,0.0021556472524759604,0.3991634094493588
443,13115,112587.0,0.0043596092630707834,0.2752682355062663
444,13117,289234.0,0.0025854488849288617,0.2514333479793812
445,13119,14372.0,0.004114974376484187,0.1498131854887308
446,13121,3378920.0,0.0007527633381499301,0.7160719709570575
447,13123,17494.0,0.0031150094162618,0.157932808230188
448,13125,31.0,0.0,0.1005098324836125
449,13127,107366.0,0.0007051459140677917,0.3537417009643404
450,13129,66356.0,0.011001727255105892,0.1731439146527324
451,13131,10126.0,0.003155075461939405,0.3323406132803883
452,13133,15765.0,0.00012956159650515724,0.3681666474853263
453,13135,1370914.0,0.0023043661780130383,0.5305995363125994
454,13137,32771.0,0.004600009692922968,0.1584253174248708
455,13139,283316.0,0.006663145579233197,0.2382459911946166
456,13141,570.0,0.0,0.7621331828442438
457,13143,14618.0,0.005633512846251575,0.1333634719710669
458,13145,9717.0,0.0003373594127916191,0.2550243415303957
459,13147,9786.0,0.0017868973603241342,0.2618782291561138
460,13149,1566.0,0.0033898133459899604,0.1806467298808655
461,13151,208852.0,0.0008521207822299715,0.5226193086311481
462,13153,139407.0,0.0010932973101587628,0.3889588327613266
463,13155,1396.0,0.0,0.2470196839478791
464,13157,101606.0,0.006488212038766679,0.1709229305423406
465,13159,2614.0,0.0044005634649001875,0.2615176151761517
466,13161,9128.0,0.01665987775500903,0.18001998001998
467,13163,8903.0,0.01103453584514943,0.555055200464846
468,13165,1677.0,9.07000214562899e-05,0.3721007289595758
469,13167,1765.0,0.0019987330765645272,0.3108071135430916
470,13169,7339.0,0.00018989874658364016,0.3229251589760313
471,13171,5933.0,0.0,0.3042895442359249
472,13173,1254.0,0.0032384238397330247,0.2888888888888888
473,13175,46508.0,0.0040436997596357185,0.352345666127433
474,13177,11619.0,0.0013974234099979408,0.2294441227562246
475,13179,43289.0,0.004763552276724532,0.6090503505417464
476,13181,1943.0,0.001040046029434926,0.3157242063492063
477,13183,835.0,0.0,0.3411941796287004
478,13185,144554.0,0.001733893866270202,0.4104743998474073
479,13187,14964.0,0.0010243967682766193,0.1875158374862741
480,13189,12839.0,0.003995674068302113,0.4051034935932537
481,13191,3009.0,0.0,0.397754749568221
482,13193,3064.0,0.004728539638651465,0.6372202591283863
483,13195,7552.0,0.000981756817747233,0.2085842078100808
484,13197,1196.0,0.0,0.3870453095086152
485,13199,6778.0,0.0007168622112705482,0.4214491469089297
486,13201,1634.0,0.0,0.2478122513922036
487,13205,7232.0,0.00015365425857282898,0.4494338651569737
488,13207,18528.0,0.00014587320801407748,0.2879142143029912
489,13209,1452.0,0.009544042792588664,0.2408302530565823
490,13211,15156.0,0.00357697073676149,0.2887659943613099
491,13213,18560.0,0.010960335875408527,0.1482579688658265
492,13215,311635.0,0.001151062840981373,0.5963308243673964
493,13217,58311.0,0.00576408002719368,0.5120169871196565
494,13219,45013.0,0.0010668811182323586,0.2936441123855624
495,13221,2479.0,0.001111433496799588,0.2836121437422552
496,13223,72887.0,0.0012991579917688125,0.2875396812736293
497,13225,15080.0,0.001583415185125673,0.4851136687910206
498,13227,18799.0,0.0017331617304837186,0.1451944240645634
499,13229,8346.0,0.005961390844210018,0.1253296321998612
500,13231,4458.0,0.0005982382761769579,0.1455740784221648
501,13233,22934.0,0.0023766547005901273,0.2065413154671853
502,13235,3583.0,0.0,0.3117763343688223
503,13237,12950.0,0.010315003002532165,0.2964953773382068
504,13239,139.0,0.0,0.444980694980695
505,13241,14079.0,0.0002517204524233906,0.1867804941146035
506,13243,1752.0,0.001934785878442834,0.5569884977344022
